-2.0 0.0
-1.997997997997998 0.0
-1.995995995995996 0.0
-1.993993993993994 0.0
-1.991991991991992 0.0
-1.98998998998999 0.0
-1.987987987987988 0.0
-1.985985985985986 0.0
-1.983983983983984 0.0
-1.981981981981982 0.0
-1.97997997997998 0.0
-1.977977977977978 0.0
-1.975975975975976 0.0
-1.973973973973974 0.0
-1.971971971971972 0.0
-1.96996996996997 0.0
-1.967967967967968 0.0
-1.965965965965966 0.0
-1.9639639639639639 0.0
-1.961961961961962 0.0
-1.95995995995996 0.0
-1.957957957957958 0.0
-1.955955955955956 0.0
-1.9539539539539539 0.0
-1.951951951951952 0.0
-1.94994994994995 0.0
-1.947947947947948 0.0
-1.945945945945946 0.0
-1.9439439439439439 0.0
-1.941941941941942 0.0
-1.93993993993994 0.0
-1.937937937937938 0.0
-1.935935935935936 0.0
-1.9339339339339339 0.0
-1.931931931931932 0.0
-1.92992992992993 0.0
-1.927927927927928 0.0
-1.925925925925926 0.0
-1.9239239239239239 0.0
-1.921921921921922 0.0
-1.91991991991992 0.0
-1.917917917917918 0.0
-1.915915915915916 0.0
-1.9139139139139139 0.0
-1.911911911911912 0.0
-1.90990990990991 0.0
-1.907907907907908 0.0
-1.9059059059059058 0.0
-1.9039039039039038 0.0
-1.901901901901902 0.0
-1.8998998998999 0.0
-1.897897897897898 0.0
-1.8958958958958958 0.0
-1.8938938938938938 0.0
-1.8918918918918919 0.0
-1.88988988988989 0.0
-1.887887887887888 0.0
-1.8858858858858858 0.0
-1.8838838838838838 0.0
-1.8818818818818819 0.0
-1.87987987987988 0.0
-1.877877877877878 0.0
-1.8758758758758758 0.0
-1.8738738738738738 0.0
-1.8718718718718719 0.0
-1.86986986986987 0.0
-1.867867867867868 0.0
-1.8658658658658658 0.0
-1.8638638638638638 0.0
-1.8618618618618619 0.0
-1.85985985985986 0.0
-1.857857857857858 0.0
-1.8558558558558558 0.0
-1.8538538538538538 0.0
-1.8518518518518519 0.0
-1.84984984984985 0.0
-1.8478478478478477 0.0
-1.8458458458458458 0.0
-1.8438438438438438 0.0
-1.8418418418418419 0.0
-1.83983983983984 0.0
-1.8378378378378377 0.0
-1.8358358358358358 0.0
-1.8338338338338338 0.0
-1.8318318318318318 0.0
-1.82982982982983 0.0
-1.8278278278278277 0.0
-1.8258258258258258 0.0
-1.8238238238238238 0.0
-1.8218218218218218 0.0
-1.8198198198198199 0.0
-1.8178178178178177 0.0
-1.8158158158158157 0.0
-1.8138138138138138 0.0
-1.8118118118118118 0.0
-1.8098098098098099 0.0
-1.8078078078078077 0.0
-1.8058058058058057 0.0
-1.8038038038038038 0.0
-1.8018018018018018 0.0
-1.7997997997997999 0.0
-1.7977977977977977 0.0
-1.7957957957957957 0.0
-1.7937937937937938 0.0
-1.7917917917917918 0.0
-1.7897897897897899 0.0
-1.7877877877877877 0.0
-1.7857857857857857 0.0
-1.7837837837837838 0.0
-1.7817817817817818 0.0
-1.7797797797797799 0.0
-1.7777777777777777 0.0
-1.7757757757757757 0.0
-1.7737737737737738 0.0
-1.7717717717717718 0.0
-1.7697697697697699 0.0
-1.7677677677677677 0.0
-1.7657657657657657 0.0
-1.7637637637637638 0.0
-1.7617617617617618 0.0
-1.7597597597597598 0.0
-1.7577577577577577 0.0
-1.7557557557557557 0.0
-1.7537537537537538 0.0
-1.7517517517517518 0.0
-1.7497497497497498 0.0
-1.7477477477477477 0.0
-1.7457457457457457 0.0
-1.7437437437437437 0.0
-1.7417417417417418 0.0
-1.7397397397397398 0.0
-1.7377377377377377 0.0
-1.7357357357357357 0.0
-1.7337337337337337 0.0
-1.7317317317317318 0.0
-1.7297297297297298 0.0
-1.7277277277277276 0.0
-1.7257257257257257 0.0
-1.7237237237237237 0.0
-1.7217217217217218 0.0
-1.7197197197197198 0.0
-1.7177177177177176 0.0
-1.7157157157157157 0.0
-1.7137137137137137 0.0
-1.7117117117117118 0.0
-1.7097097097097098 0.0
-1.7077077077077076 0.0
-1.7057057057057057 0.0
-1.7037037037037037 0.0
-1.7017017017017018 0.0
-1.6996996996996998 0.0
-1.6976976976976976 0.0
-1.6956956956956957 0.0
-1.6936936936936937 0.0
-1.6916916916916918 0.0
-1.6896896896896898 0.0
-1.6876876876876876 0.0
-1.6856856856856857 0.0
-1.6836836836836837 0.0
-1.6816816816816818 0.0
-1.6796796796796798 0.0
-1.6776776776776776 0.0
-1.6756756756756757 0.0
-1.6736736736736737 0.0
-1.6716716716716717 0.0
-1.6696696696696698 0.0
-1.6676676676676676 0.0
-1.6656656656656657 0.0
-1.6636636636636637 0.0
-1.6616616616616617 0.0
-1.6596596596596598 0.0
-1.6576576576576576 0.0
-1.6556556556556556 0.0
-1.6536536536536537 0.0
-1.6516516516516517 0.0
-1.6496496496496498 0.0
-1.6476476476476476 0.0
-1.6456456456456456 0.0
-1.6436436436436437 0.0
-1.6416416416416417 0.0
-1.6396396396396398 0.0
-1.6376376376376376 0.0
-1.6356356356356356 0.0
-1.6336336336336337 0.0
-1.6316316316316315 0.0
-1.6296296296296298 0.0
-1.6276276276276276 0.0
-1.6256256256256256 0.0
-1.6236236236236237 0.0
-1.6216216216216215 0.0
-1.6196196196196198 0.0
-1.6176176176176176 0.0
-1.6156156156156156 0.0
-1.6136136136136137 0.0
-1.6116116116116115 0.0
-1.6096096096096097 0.0
-1.6076076076076076 0.0
-1.6056056056056056 0.0
-1.6036036036036037 0.0
-1.6016016016016015 0.0
-1.5995995995995997 0.0
-1.5975975975975976 0.0
-1.5955955955955956 0.0
-1.5935935935935936 0.0
-1.5915915915915915 0.0
-1.5895895895895895 0.0
-1.5875875875875876 0.0
-1.5855855855855856 0.0
-1.5835835835835836 0.0
-1.5815815815815815 0.0
-1.5795795795795795 0.0
-1.5775775775775776 0.0
-1.5755755755755756 0.0
-1.5735735735735736 0.0
-1.5715715715715715 0.0
-1.5695695695695695 0.0
-1.5675675675675675 0.0
-1.5655655655655656 0.0
-1.5635635635635636 0.0
-1.5615615615615615 0.0
-1.5595595595595595 0.0
-1.5575575575575575 0.0
-1.5555555555555556 0.0
